t_s,robot_x,robot_y,robot_z,robot_qw,robot_qx,robot_qy,robot_qz,elevator_x,elevator_y,elevator_z,elevator_qw,elevator_qx,elevator_qy,elevator_qz,pivot_x,pivot_y,pivot_z,pivot_qw,pivot_qx,pivot_qy,pivot_qz
142.957782,6.846362,5.372604,0.000000,0.798572,0.000000,0.000000,0.601899,0.000000,0.000000,0.200217,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.060642,0.998906,0.000000,0.046769,0.000000
142.977872,6.853352,5.390678,0.000000,0.778005,0.000000,0.000000,0.628259,0.000000,0.000000,0.237003,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.097428,0.998795,0.000000,0.049068,0.000000
142.997831,6.859289,5.408457,0.000000,0.755281,0.000000,0.000000,0.655402,0.000000,0.000000,0.269013,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.129438,0.998758,0.000000,0.049834,0.000000
143.017791,6.863174,5.425236,0.000000,0.730089,0.000000,0.000000,0.683353,0.000000,0.000000,0.294035,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.154460,0.998559,0.000000,0.053664,0.000000
143.037788,6.867621,5.439860,0.000000,0.703096,0.000000,0.000000,0.711095,0.000000,0.000000,0.311224,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.171649,0.997402,0.000000,0.072035,0.000000
143.058768,6.869829,5.451465,0.000000,0.676005,0.000000,0.000000,0.736897,0.000000,0.000000,0.322039,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.182464,0.994644,0.000000,0.103359,0.000000
143.077782,6.865906,5.456935,0.000000,0.650720,0.000000,0.000000,0.759318,0.000000,0.000000,0.327211,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.187636,0.989177,0.000000,0.146730,0.000000
143.097816,6.861838,5.461170,0.000000,0.629415,0.000000,0.000000,0.777069,0.000000,0.000000,0.328395,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.188820,0.980935,0.000000,0.194338,0.000000
143.117776,6.859589,5.464418,0.000000,0.612015,0.000000,0.000000,0.790846,0.000000,0.000000,0.330392,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190817,0.974339,0.000000,0.225084,0.000000
143.138088,6.859681,5.468977,0.000000,0.599716,0.000000,0.000000,0.800213,0.000000,0.000000,0.330926,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191351,0.974166,0.000000,0.225831,0.000000
143.157825,6.859170,5.471201,0.000000,0.590799,0.000000,0.000000,0.806819,0.000000,0.000000,0.330876,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191301,0.980935,0.000000,0.194338,0.000000
143.177785,6.857791,5.471706,0.000000,0.587604,0.000000,0.000000,0.809149,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.986054,0.000000,0.166426,0.000000
143.197782,6.857283,5.471879,0.000000,0.582745,0.000000,0.000000,0.812655,0.000000,0.000000,0.330212,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190637,0.988491,0.000000,0.151281,0.000000
143.217779,6.857556,5.471812,0.000000,0.582900,0.000000,0.000000,0.812544,0.000000,0.000000,0.330603,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191028,0.988258,0.000000,0.152797,0.000000
143.237776,6.859703,5.470967,0.000000,0.584749,0.000000,0.000000,0.811214,0.000000,0.000000,0.331434,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191859,0.986809,0.000000,0.161886,0.000000
143.257773,6.863751,5.469142,0.000000,0.588767,0.000000,0.000000,0.808303,0.000000,0.000000,0.331899,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.192324,0.984615,0.000000,0.174739,0.000000
143.277788,6.867397,5.469886,0.000000,0.593773,0.000000,0.000000,0.804632,0.000000,0.000000,0.330944,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191369,0.982539,0.000000,0.186055,0.000000
143.298008,6.873900,5.469107,0.000000,0.599237,0.000000,0.000000,0.800572,0.000000,0.000000,0.330033,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190458,0.980334,0.000000,0.197347,0.000000
143.317800,6.885517,5.467647,0.000000,0.605760,0.000000,0.000000,0.795648,0.000000,0.000000,0.330392,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190817,0.978634,0.000000,0.205610,0.000000
143.337779,6.901420,5.462142,0.000000,0.613738,0.000000,0.000000,0.789509,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.977354,0.000000,0.211611,0.000000
143.357776,6.914303,5.457736,0.000000,0.624336,0.000000,0.000000,0.781156,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.976370,0.000000,0.216107,0.000000
143.377773,6.929458,5.453136,0.000000,0.636189,0.000000,0.000000,0.771533,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.975870,0.000000,0.218353,0.000000
143.397955,6.943711,5.448860,0.000000,0.648698,0.000000,0.000000,0.761046,0.000000,0.000000,0.330746,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191171,0.976204,0.000000,0.216856,0.000000
143.417785,6.958667,5.441249,0.000000,0.661967,0.000000,0.000000,0.749533,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.977191,0.000000,0.212361,0.000000
143.437763,6.974029,5.432621,0.000000,0.676182,0.000000,0.000000,0.736735,0.000000,0.000000,0.330572,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190997,0.977516,0.000000,0.210862,0.000000
143.457834,6.987222,5.423388,0.000000,0.691708,0.000000,0.000000,0.722177,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.977516,0.000000,0.210862,0.000000
143.477776,6.998245,5.414491,0.000000,0.709442,0.000000,0.000000,0.704763,0.000000,0.000000,0.330802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191227,0.977516,0.000000,0.210862,0.000000
143.497773,7.007824,5.406704,0.000000,0.730138,0.000000,0.000000,0.683300,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.977191,0.000000,0.212361,0.000000
143.517769,7.015774,5.400673,0.000000,0.753298,0.000000,0.000000,0.657680,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.977028,0.000000,0.213110,0.000000
143.537803,7.023579,5.394991,0.000000,0.778080,0.000000,0.000000,0.628165,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.977028,0.000000,0.213110,0.000000
143.558264,7.030836,5.389559,0.000000,0.803793,0.000000,0.000000,0.594909,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976864,0.000000,0.213860,0.000000
143.577779,7.037416,5.383649,0.000000,0.829655,0.000000,0.000000,0.558277,0.000000,0.000000,0.330802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191227,0.976535,0.000000,0.215358,0.000000
143.598109,7.043186,5.377479,0.000000,0.855255,0.000000,0.000000,0.518208,0.000000,0.000000,0.330839,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191264,0.976037,0.000000,0.217604,0.000000
143.617791,7.047618,5.371635,0.000000,0.880005,0.000000,0.000000,0.474964,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975870,0.000000,0.218353,0.000000
143.637788,7.051590,5.364984,0.000000,0.903178,0.000000,0.000000,0.429265,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.975870,0.000000,0.218353,0.000000
143.657970,7.051112,5.361744,0.000000,0.923869,0.000000,0.000000,0.382710,0.000000,0.000000,0.330895,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191320,0.975870,0.000000,0.218353,0.000000
143.677782,7.045469,5.363836,0.000000,0.939531,0.000000,0.000000,0.342463,0.000000,0.000000,0.330802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191227,0.975870,0.000000,0.218353,0.000000
143.697779,7.040105,5.370041,0.000000,0.950619,0.000000,0.000000,0.310360,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975365,0.000000,0.220598,0.000000
143.717776,7.038755,5.366656,0.000000,0.958197,0.000000,0.000000,0.286110,0.000000,0.000000,0.330802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191227,0.975365,0.000000,0.220598,0.000000
143.738051,7.045534,5.355614,0.000000,0.963421,0.000000,0.000000,0.267994,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975534,0.000000,0.219850,0.000000
143.757806,7.045151,5.354516,0.000000,0.965977,0.000000,0.000000,0.258629,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975870,0.000000,0.218353,0.000000
143.777785,7.051219,5.343170,0.000000,0.966944,0.000000,0.000000,0.254989,0.000000,0.000000,0.330746,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191171,0.975870,0.000000,0.218353,0.000000
143.797782,7.058093,5.327671,0.000000,0.967043,0.000000,0.000000,0.254613,0.000000,0.000000,0.330746,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191171,0.975870,0.000000,0.218353,0.000000
143.817779,7.067709,5.304739,0.000000,0.966763,0.000000,0.000000,0.255674,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.975870,0.000000,0.218353,0.000000
143.837775,7.067823,5.304804,0.000000,0.966480,0.000000,0.000000,0.256740,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975702,0.000000,0.219101,0.000000
143.858014,7.073389,5.289572,0.000000,0.966070,0.000000,0.000000,0.258280,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975702,0.000000,0.219101,0.000000
143.877806,7.073766,5.289895,0.000000,0.965735,0.000000,0.000000,0.259530,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976204,0.000000,0.216856,0.000000
143.897840,7.074452,5.291017,0.000000,0.965323,0.000000,0.000000,0.261057,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976535,0.000000,0.215358,0.000000
143.917800,7.075749,5.290002,0.000000,0.965170,0.000000,0.000000,0.261622,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976700,0.000000,0.214609,0.000000
143.937779,7.077417,5.295391,0.000000,0.964585,0.000000,0.000000,0.263773,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976700,0.000000,0.214609,0.000000
143.957887,7.082810,5.298359,0.000000,0.964325,0.000000,0.000000,0.264723,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976700,0.000000,0.214609,0.000000
143.977791,7.088027,5.305493,0.000000,0.963870,0.000000,0.000000,0.266372,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976370,0.000000,0.216107,0.000000
143.997769,7.096405,5.306477,0.000000,0.963618,0.000000,0.000000,0.267284,0.000000,0.000000,0.330802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191227,0.975870,0.000000,0.218353,0.000000
144.017803,7.103820,5.308785,0.000000,0.963467,0.000000,0.000000,0.267826,0.000000,0.000000,0.330802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191227,0.975702,0.000000,0.219101,0.000000
144.037782,7.115530,5.310865,0.000000,0.963384,0.000000,0.000000,0.268126,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975702,0.000000,0.219101,0.000000
144.057834,7.123150,5.315595,0.000000,0.962876,0.000000,0.000000,0.269945,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975702,0.000000,0.219101,0.000000
144.077775,7.131547,5.316576,0.000000,0.962008,0.000000,0.000000,0.273021,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975702,0.000000,0.219101,0.000000
144.097772,7.141934,5.318462,0.000000,0.960365,0.000000,0.000000,0.278744,0.000000,0.000000,0.330802,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191227,0.975702,0.000000,0.219101,0.000000
144.117788,7.151185,5.323625,0.000000,0.957719,0.000000,0.000000,0.287706,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975702,0.000000,0.219101,0.000000
144.137785,7.162931,5.322943,0.000000,0.954375,0.000000,0.000000,0.298610,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.975870,0.000000,0.218353,0.000000
144.157819,7.173544,5.324899,0.000000,0.949793,0.000000,0.000000,0.312878,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976037,0.000000,0.217604,0.000000
144.177778,7.185038,5.323192,0.000000,0.943913,0.000000,0.000000,0.330194,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976037,0.000000,0.217604,0.000000
144.197794,7.197593,5.326282,0.000000,0.935986,0.000000,0.000000,0.352036,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976037,0.000000,0.217604,0.000000
144.217772,7.213720,5.326240,0.000000,0.926345,0.000000,0.000000,0.376677,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976037,0.000000,0.217604,0.000000
144.237788,7.225543,5.328929,0.000000,0.914370,0.000000,0.000000,0.404880,0.000000,0.000000,0.330944,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191369,0.976037,0.000000,0.217604,0.000000
144.258063,7.233671,5.329665,0.000000,0.901198,0.000000,0.000000,0.433407,0.000000,0.000000,0.330944,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191369,0.976204,0.000000,0.216856,0.000000
144.278004,7.240476,5.332036,0.000000,0.889435,0.000000,0.000000,0.457061,0.000000,0.000000,0.330535,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190960,0.976204,0.000000,0.216856,0.000000
144.297778,7.250259,5.331405,0.000000,0.883849,0.000000,0.000000,0.467772,0.000000,0.000000,0.330839,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191264,0.976037,0.000000,0.217604,0.000000
144.318202,7.261981,5.336171,0.000000,0.882567,0.000000,0.000000,0.470186,0.000000,0.000000,0.330839,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191264,0.975534,0.000000,0.219850,0.000000
144.337772,7.273838,5.334986,0.000000,0.882488,0.000000,0.000000,0.470334,0.000000,0.000000,0.330857,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191282,0.975534,0.000000,0.219850,0.000000
144.358493,7.288847,5.333612,0.000000,0.880208,0.000000,0.000000,0.474589,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976037,0.000000,0.217604,0.000000
144.377766,7.301436,5.331336,0.000000,0.876265,0.000000,0.000000,0.481830,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.976370,0.000000,0.216107,0.000000
144.398727,7.314546,5.328136,0.000000,0.872122,0.000000,0.000000,0.489289,0.000000,0.000000,0.330839,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191264,0.976370,0.000000,0.216107,0.000000
144.417778,7.327425,5.324534,0.000000,0.868795,0.000000,0.000000,0.495173,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976535,0.000000,0.215358,0.000000
144.437775,7.340015,5.320866,0.000000,0.866447,0.000000,0.000000,0.499269,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976535,0.000000,0.215358,0.000000
144.457921,7.353073,5.317055,0.000000,0.865091,0.000000,0.000000,0.501614,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976370,0.000000,0.216107,0.000000
144.477825,7.366574,5.313034,0.000000,0.864261,0.000000,0.000000,0.503044,0.000000,0.000000,0.330764,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191189,0.976370,0.000000,0.216107,0.000000
144.497784,7.380407,5.308915,0.000000,0.863669,0.000000,0.000000,0.504059,0.000000,0.000000,0.330783,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191208,0.976700,0.000000,0.214609,0.000000
144.517781,7.395038,5.304541,0.000000,0.863319,0.000000,0.000000,0.504659,0.000000,0.000000,0.330733,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191158,0.977028,0.000000,0.213110,0.000000
144.537778,7.408010,5.300718,0.000000,0.861973,0.000000,0.000000,0.506954,0.000000,0.000000,0.330659,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191084,0.976864,0.000000,0.213860,0.000000
144.558573,7.421128,5.296539,0.000000,0.858367,0.000000,0.000000,0.513036,0.000000,0.000000,0.330857,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191282,0.976535,0.000000,0.215358,0.000000
144.577772,7.435314,5.292557,0.000000,0.853284,0.000000,0.000000,0.521447,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.976204,0.000000,0.216856,0.000000
144.597788,7.455363,5.301176,0.000000,0.844914,0.000000,0.000000,0.534902,0.000000,0.000000,0.330839,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191264,0.975870,0.000000,0.218353,0.000000
144.617859,7.467625,5.300611,0.000000,0.837331,0.000000,0.000000,0.546696,0.000000,0.000000,0.331000,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191425,0.975870,0.000000,0.218353,0.000000
144.637781,7.475351,5.303112,0.000000,0.829303,0.000000,0.000000,0.558800,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.975870,0.000000,0.218353,0.000000
144.657797,7.479891,5.306024,0.000000,0.822355,0.000000,0.000000,0.568974,0.000000,0.000000,0.330584,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191009,0.975870,0.000000,0.218353,0.000000
144.677775,7.481503,5.307983,0.000000,0.817678,0.000000,0.000000,0.575676,0.000000,0.000000,0.330622,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191047,0.975870,0.000000,0.218353,0.000000
144.697809,7.483710,5.309515,0.000000,0.814422,0.000000,0.000000,0.580273,0.000000,0.000000,0.330677,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191102,0.975870,0.000000,0.218353,0.000000
144.717806,7.484884,5.310095,0.000000,0.811435,0.000000,0.000000,0.584443,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975870,0.000000,0.218353,0.000000
144.737933,7.485990,5.310470,0.000000,0.807947,0.000000,0.000000,0.589255,0.000000,0.000000,0.330876,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191301,0.976535,0.000000,0.215358,0.000000
144.757818,7.486947,5.310613,0.000000,0.804444,0.000000,0.000000,0.594028,0.000000,0.000000,0.330981,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191406,0.977028,0.000000,0.213110,0.000000
144.778094,7.487887,5.310757,0.000000,0.801487,0.000000,0.000000,0.598012,0.000000,0.000000,0.330944,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191369,0.977028,0.000000,0.213110,0.000000
144.798239,7.488675,5.310920,0.000000,0.799418,0.000000,0.000000,0.600775,0.000000,0.000000,0.330926,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191351,0.976864,0.000000,0.213860,0.000000
144.817791,7.489252,5.311075,0.000000,0.798726,0.000000,0.000000,0.601694,0.000000,0.000000,0.329977,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190402,0.976037,0.000000,0.217604,0.000000
144.837769,7.490448,5.311442,0.000000,0.799692,0.000000,0.000000,0.600411,0.000000,0.000000,0.330572,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.190997,0.976037,0.000000,0.217604,0.000000
144.857784,7.492395,5.312037,0.000000,0.800468,0.000000,0.000000,0.599375,0.000000,0.000000,0.330659,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191084,0.976204,0.000000,0.216856,0.000000
144.877781,7.493958,5.312541,0.000000,0.800856,0.000000,0.000000,0.598857,0.000000,0.000000,0.330622,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191047,0.976535,0.000000,0.215358,0.000000
144.897964,7.498190,5.314126,0.000000,0.801028,0.000000,0.000000,0.598627,0.000000,0.000000,0.330584,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191009,0.976535,0.000000,0.215358,0.000000
144.917775,7.504637,5.316674,0.000000,0.801215,0.000000,0.000000,0.598377,0.000000,0.000000,0.330677,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191102,0.976535,0.000000,0.215358,0.000000
144.938106,7.513631,5.320702,0.000000,0.801444,0.000000,0.000000,0.598070,0.000000,0.000000,0.330677,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191102,0.976370,0.000000,0.216107,0.000000
144.957769,7.522336,5.324780,0.000000,0.801888,0.000000,0.000000,0.597474,0.000000,0.000000,0.330733,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191158,0.975870,0.000000,0.218353,0.000000
144.977766,7.536926,5.332987,0.000000,0.802403,0.000000,0.000000,0.596782,0.000000,0.000000,0.330733,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191158,0.975702,0.000000,0.219101,0.000000
144.997763,7.550570,5.340773,0.000000,0.803161,0.000000,0.000000,0.595762,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.975365,0.000000,0.220598,0.000000
145.017778,7.566042,5.349473,0.000000,0.804117,0.000000,0.000000,0.594472,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.975365,0.000000,0.220598,0.000000
145.037775,7.580535,5.357146,0.000000,0.804942,0.000000,0.000000,0.593353,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975365,0.000000,0.220598,0.000000
145.057772,7.600088,5.366706,0.000000,0.805383,0.000000,0.000000,0.592755,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975365,0.000000,0.220598,0.000000
145.077824,7.619309,5.375091,0.000000,0.805638,0.000000,0.000000,0.592407,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975534,0.000000,0.219850,0.000000
145.097784,7.639924,5.383004,0.000000,0.805894,0.000000,0.000000,0.592060,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975534,0.000000,0.219850,0.000000
145.117781,7.662565,5.390097,0.000000,0.806164,0.000000,0.000000,0.591693,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975534,0.000000,0.219850,0.000000
145.137815,7.686098,5.396359,0.000000,0.806376,0.000000,0.000000,0.591403,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975534,0.000000,0.219850,0.000000
145.157775,7.710273,5.402214,0.000000,0.806645,0.000000,0.000000,0.591036,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975534,0.000000,0.219850,0.000000
145.177772,7.734949,5.407838,0.000000,0.807042,0.000000,0.000000,0.590494,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975870,0.000000,0.218353,0.000000
145.197769,7.760080,5.413400,0.000000,0.807551,0.000000,0.000000,0.589798,0.000000,0.000000,0.330715,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191140,0.975702,0.000000,0.219101,0.000000
145.217766,7.782708,5.418396,0.000000,0.808102,0.000000,0.000000,0.589042,0.000000,0.000000,0.330677,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191102,0.975702,0.000000,0.219101,0.000000
145.237781,7.809284,5.423530,0.000000,0.808610,0.000000,0.000000,0.588345,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.976037,0.000000,0.217604,0.000000
145.257834,7.839905,5.428211,0.000000,0.808948,0.000000,0.000000,0.587880,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.975870,0.000000,0.218353,0.000000
145.277775,7.867939,5.430868,0.000000,0.809174,0.000000,0.000000,0.587569,0.000000,0.000000,0.330659,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191084,0.975870,0.000000,0.218353,0.000000
145.297772,7.896714,5.431465,0.000000,0.809357,0.000000,0.000000,0.587317,0.000000,0.000000,0.330659,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191084,0.975870,0.000000,0.218353,0.000000
145.317769,7.926195,5.430369,0.000000,0.809610,0.000000,0.000000,0.586968,0.000000,0.000000,0.330696,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191121,0.975870,0.000000,0.218353,0.000000
145.337784,7.955768,5.427397,0.000000,0.809849,0.000000,0.000000,0.586638,0.000000,0.000000,0.330746,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191171,0.976204,0.000000,0.216856,0.000000
145.357781,7.985358,5.423183,0.000000,0.810102,0.000000,0.000000,0.586289,0.000000,0.000000,0.330659,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191084,0.976370,0.000000,0.216107,0.000000
145.377778,8.015927,5.418216,0.000000,0.810341,0.000000,0.000000,0.585958,0.000000,0.000000,0.330640,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191065,0.976204,0.000000,0.216856,0.000000
145.397868,8.047374,5.412790,0.000000,0.810846,0.000000,0.000000,0.585259,0.000000,0.000000,0.330659,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191084,0.976535,0.000000,0.215358,0.000000
145.417902,8.076113,5.407628,0.000000,0.811267,0.000000,0.000000,0.584676,0.000000,0.000000,0.330659,1.000000,0.000000,0.000000,0.000000,-0.088900,0.000000,1.191084,0.976535,0.000000,0.215358,0.000000
